"step","time","part","epoch","loss","lr","dx_f_measure"
2430,"2024-08-09 00:59:16.658659","train",3,1.527889370918274,5.631645671244443e-05,""
2440,"2024-08-09 00:59:32.843016","train",3,1.3427543640136719,5.6643092141424664e-05,""
2450,"2024-08-09 00:59:47.876386","train",3,1.4403793811798096,5.6969510674761846e-05,""
2452,"2024-08-09 01:15:24.539593","train",3,"","",0.22968545614721678
2452,"2024-08-09 01:17:29.134851","val",3,"","",0.21900240598150963
2460,"2024-08-09 01:18:03.543568","train",4,1.568554401397705,5.729569706426455e-05,""
2470,"2024-08-09 01:18:20.460844","train",4,1.314171552658081,5.762163607258567e-05,""
2480,"2024-08-09 01:18:37.393229","train",4,1.8598175048828125,5.794731247393413e-05,""
2490,"2024-08-09 01:18:53.535380","train",4,1.712198257446289,5.827271105478621e-05,""
2500,"2024-08-09 01:19:09.824535","train",4,1.8969359397888184,5.859781661459619e-05,""
2510,"2024-08-09 01:19:28.077619","train",4,0.9612681865692139,5.892261396650635e-05,""
2520,"2024-08-09 01:19:45.148617","train",4,1.4044424295425415,5.92470879380566e-05,""
2530,"2024-08-09 01:20:01.263483","train",4,1.4754586219787598,5.957122337189302e-05,""
2540,"2024-08-09 01:20:17.913521","train",4,1.6024739742279053,5.989500512647605e-05,""
2550,"2024-08-09 01:20:34.728151","train",4,1.6078193187713623,6.021841807678777e-05,""
2560,"2024-08-09 01:20:51.288443","train",4,1.1968719959259033,6.054144711503844e-05,""
2570,"2024-08-09 01:21:07.645288","train",4,1.1063425540924072,6.0864077151372224e-05,""
2580,"2024-08-09 01:21:24.392410","train",4,1.1027369499206543,6.118629311457213e-05,""
2590,"2024-08-09 01:21:41.154503","train",4,0.983546257019043,6.150807995276405e-05,""
2600,"2024-08-09 01:21:57.157943","train",4,1.4898152351379395,6.182942263411977e-05,""
2610,"2024-08-09 01:22:13.156286","train",4,1.5290241241455078,6.215030614755934e-05,""
2620,"2024-08-09 01:22:29.113339","train",4,1.1681095361709595,6.247071550345213e-05,""
2630,"2024-08-09 01:22:45.161172","train",4,1.0808906555175781,6.279063573431724e-05,""
2640,"2024-08-09 01:23:00.899085","train",4,1.1829495429992676,6.311005189552244e-05,""
2650,"2024-08-09 01:23:16.802935","train",4,1.9080733060836792,6.342894906598246e-05,""
2660,"2024-08-09 01:23:32.904871","train",4,1.2126998901367188,6.374731234885605e-05,""
2670,"2024-08-09 01:23:49.551562","train",4,1.937218189239502,6.406512687224165e-05,""
2680,"2024-08-09 01:24:06.161708","train",4,1.4595504999160767,6.438237778987234e-05,""
2690,"2024-08-09 01:24:22.589129","train",4,1.693887710571289,6.469905028180922e-05,""
2700,"2024-08-09 01:24:38.820222","train",4,1.7088096141815186,6.501512955513375e-05,""
2710,"2024-08-09 01:24:54.758256","train",4,1.2870303392410278,6.53306008446388e-05,""
2720,"2024-08-09 01:25:10.825406","train",4,1.450106143951416,6.564544941351838e-05,""
2730,"2024-08-09 01:25:26.942221","train",4,1.098367691040039,6.595966055405594e-05,""
2740,"2024-08-09 01:25:43.153339","train",4,1.3614232540130615,6.627321958831167e-05,""
2750,"2024-08-09 01:25:59.765142","train",4,1.3221951723098755,6.658611186880784e-05,""
2760,"2024-08-09 01:26:16.305426","train",4,1.1333518028259277,6.689832277921332e-05,""
2770,"2024-08-09 01:26:32.287414","train",4,1.5236973762512207,6.720983773502622e-05,""
2780,"2024-08-09 01:26:48.786132","train",4,1.7422621250152588,6.752064218425516e-05,""
2790,"2024-08-09 01:27:05.315564","train",4,1.232641577720642,6.783072160809914e-05,""
2800,"2024-08-09 01:27:21.673347","train",4,1.5342628955841064,6.814006152162572e-05,""
2810,"2024-08-09 01:27:37.810334","train",4,1.50321364402771,6.844864747444765e-05,""
2820,"2024-08-09 01:27:53.857693","train",4,1.6841062307357788,6.87564650513979e-05,""
2830,"2024-08-09 01:28:09.710926","train",4,1.454698085784912,6.906349987320309e-05,""
2840,"2024-08-09 01:28:25.448601","train",4,1.3272311687469482,6.936973759715514e-05,""
2850,"2024-08-09 01:28:40.825738","train",4,1.24265456199646,6.967516391778134e-05,""
2860,"2024-08-09 01:28:56.765516","train",4,1.538061261177063,6.997976456751251e-05,""
2870,"2024-08-09 01:29:13.010197","train",4,1.958249568939209,7.028352531734955e-05,""
2880,"2024-08-09 01:29:29.151689","train",4,1.5549850463867188,7.058643197752819e-05,""
2890,"2024-08-09 01:29:45.065117","train",4,1.9754939079284668,7.088847039818171e-05,""
2900,"2024-08-09 01:30:01.045633","train",4,1.5229225158691406,7.118962647000204e-05,""
2910,"2024-08-09 01:30:16.836222","train",4,1.2295798063278198,7.14898861248988e-05,""
2920,"2024-08-09 01:30:32.713214","train",4,1.232553243637085,7.178923533665652e-05,""
2930,"2024-08-09 01:30:49.004674","train",4,1.6675962209701538,7.208766012158974e-05,""
2940,"2024-08-09 01:31:04.595955","train",4,1.5311980247497559,7.238514653919647e-05,""
2950,"2024-08-09 01:31:21.084604","train",4,1.2749180793762207,7.268168069280909e-05,""
2960,"2024-08-09 01:31:37.113647","train",4,1.435031771659851,7.29772487302438e-05,""
