"step","time","part","epoch","loss","lr","detection_map","detection_map_50","detection_map_75","detection_map_small","detection_map_medium","detection_map_large","detection_mar_1","detection_mar_10","detection_mar_100","detection_mar_small","detection_mar_medium","detection_mar_large","detection_map_I","detection_mar_100_I","detection_map_II","detection_mar_100_II","detection_map_III","detection_mar_100_III","detection_map_aVR","detection_mar_100_aVR","detection_map_aVL","detection_mar_100_aVL","detection_map_aVF","detection_mar_100_aVF","detection_map_V1","detection_mar_100_V1","detection_map_V2","detection_mar_100_V2","detection_map_V3","detection_mar_100_V3","detection_map_V4","detection_mar_100_V4","detection_map_V5","detection_mar_100_V5","detection_map_V6","detection_mar_100_V6","detection_map_waveform","detection_mar_100_waveform"
1220,"2024-08-09 00:22:20.712134","train",0,0.6406605839729309,5.996831833178169e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1226,"2024-08-09 00:58:27.054053","train",0,"","",0.6561315655708313,0.9808263182640076,0.7833475470542908,0.5107873678207397,0.6997348666191101,0.6997939944267273,0.6456355452537537,0.711124062538147,0.711124062538147,0.5622459650039673,0.7500360012054443,0.8075506091117859,0.5570688843727112,0.6291005611419678,0.49206092953681946,0.5336742997169495,0.48323050141334534,0.5239630341529846,0.7113556861877441,0.7625018954277039,0.6854316592216492,0.7292433977127075,0.6303405165672302,0.6808836460113525,0.6366552114486694,0.6883679628372192,0.7831029891967773,0.837799072265625,0.6708753705024719,0.7302790880203247,0.8083457946777344,0.854476809501648,0.7675690054893494,0.8203408122062683,0.6038800477981567,0.6464313268661499,0.6997939944267273,0.8075506091117859
1226,"2024-08-09 01:02:33.080368","val",0,"","",0.661612868309021,0.9857903122901917,0.7899547815322876,0.5194814801216125,0.704146146774292,0.7052075862884521,0.6488590836524963,0.7143303155899048,0.7143303155899048,0.568061888217926,0.7526185512542725,0.8085418343544006,0.5697298049926758,0.6384895443916321,0.4954937994480133,0.5338034629821777,0.4932209253311157,0.5318926572799683,0.7086566090583801,0.7585987448692322,0.682823121547699,0.727616012096405,0.6361488103866577,0.685941755771637,0.6354560256004333,0.6861692667007446,0.7868563532829285,0.83512282371521,0.6767529845237732,0.7348953485488892,0.8181856870651245,0.8641947507858276,0.7798362374305725,0.8274795413017273,0.6125996112823486,0.6535486578941345,0.7052075862884521,0.8085418343544006
1230,"2024-08-09 01:02:47.090166","train",1,0.6498771905899048,6.064163776597578e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1240,"2024-08-09 01:03:07.489652","train",1,0.5779234766960144,6.131320430397914e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1250,"2024-08-09 01:03:24.444018","train",1,0.6114683151245117,6.198288172318465e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1260,"2024-08-09 01:03:42.482513","train",1,0.6079210042953491,6.265053418417978e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1270,"2024-08-09 01:04:00.215282","train",1,0.5546029806137085,6.331602625830077e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1280,"2024-08-09 01:04:18.199754","train",1,0.6284496188163757,6.39792229551033e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1290,"2024-08-09 01:04:35.152488","train",1,0.5428932905197144,6.463998974974436e-05,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
